room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
907535,1363,4861292,Private room,,Zurich,,Kreis 6,18,5.0,1,1.0,,69.0,,"big, comfortable, lovely room!",2017-06-22 19:53:57.966914,47.405966,8.534285,0101000020E61000009A7CB3CD8D112140DBA4A2B1F6B34740
15253929,1363,73355613,Private room,,Zurich,,Kreis 10,0,0.0,1,1.0,,82.0,,Zentrale Unterkunft in Zürich Wipkingen,2017-06-22 19:53:57.963842,47.395108,8.526682,0101000020E6100000A3C85A43A90D2140A93121E692B24740
17403446,1363,21633689,Private room,,Zurich,,Kreis 2,0,0.0,1,1.0,,74.0,,"Zentrales wunderschönes, grosses, helles Zimmer",2017-06-22 19:53:56.447480,47.338233,8.529923,0101000020E6100000E2CB4411520F2140C8B60C384BAB4740
7046592,1363,1712986,Private room,,Zurich,,Kreis 4,9,5.0,2,1.0,,70.0,,1bdrm | shared apt | 12min to HBF,2017-06-22 19:53:56.444450,47.375077,8.518916,0101000020E610000006BEA25BAF092140AB3DEC8502B04740
16092776,1363,50348083,Private room,,Zurich,,Kreis 4,6,4.0,2,1.0,,64.0,,Swiss Star Brewery - double room,2017-06-22 19:53:56.441705,47.378119,8.52848,0101000020E61000001F2E39EE940E2140847F113466B04740
12964225,1363,21955313,Private room,,Zurich,,Kreis 9,3,4.5,2,1.0,,69.0,,"Sunny, beautiful room with a high quality bed",2017-06-22 19:53:56.438459,47.370928,8.491367,0101000020E6100000D2AA967494FB2040D99596917AAF4740
13253493,1363,74245794,Private room,,Zurich,,Kreis 3,0,0.0,2,1.0,,63.0,,"central, simpel, cosy;  private room",2017-06-22 19:53:56.435912,47.360475,8.517225,0101000020E6100000E25817B7D10821404703780B24AE4740
16793972,1363,39553443,Private room,,Zurich,,Kreis 2,0,0.0,1,1.0,,69.0,,RUMPUMP FLAT,2017-06-22 19:53:56.432924,47.342782,8.534013,0101000020E61000001747E5266A11214028D4D347E0AB4740
9838952,1363,41436745,Private room,,Zurich,,Kreis 10,4,4.5,2,1.0,,69.0,,Large central room with balcony,2017-06-22 19:53:56.429965,47.391491,8.527872,0101000020E6100000BFF2203D450E2140D4D688601CB24740
11558089,1363,7795245,Private room,,Zurich,,Kreis 5,7,4.0,2,1.0,,74.0,,Central & nice room in shared flat,2017-06-22 19:53:56.411809,47.387844,8.52889,0101000020E6100000E65C8AABCA0E214094F947DFA4B14740
14437525,1363,87480387,Private room,,Zurich,,Kreis 3,2,0.0,2,1.0,,64.0,,"Unterkunft, City 10 min bis HB, incl. Breakfast",2017-06-22 19:53:56.406550,47.362081,8.516397,0101000020E6100000498105306508214062C092AB58AE4740
18474069,1363,10118460,Private room,,Zurich,,Kreis 4,4,4.5,2,1.0,,79.0,,Zimmer in zentraler Lage,2017-06-22 19:53:56.403128,47.378386,8.527299,0101000020E6100000506D7022FA0D2140D3A1D3F36EB04740
18788628,1363,12009352,Private room,,Zurich,,Kreis 1,2,0.0,2,1.0,,79.0,,The place to be,2017-06-22 19:53:56.398099,47.371657,8.540277,0101000020E6100000DE8FDB2F9F1421402C2AE27492AF4740
5523947,1363,5668100,Private room,,Zurich,,Kreis 4,27,4.5,2,1.0,,79.0,,Cozy room in a shared apartment in central Zurich,2017-06-22 19:53:54.043586,47.383527,8.514135,0101000020E61000003A75E5B33C0721400611A96917B14740
11967175,1363,17767578,Private room,,Zurich,,Kreis 11,6,5.0,2,1.0,,69.0,,Central and Charming - Room for 2,2017-06-22 19:53:54.041116,47.413871,8.546166,0101000020E6100000D05FE811A3172140A4E194B9F9B44740
15597801,1363,80403295,Private room,,Zurich,,Kreis 4,5,4.5,2,1.0,,74.0,,Room with private Bathroom next to the City Center,2017-06-22 19:53:54.039091,47.376617,8.52166,0101000020E61000004243FF04170B21400F0F61FC34B04740
7746167,1363,9176822,Private room,,Zurich,,Kreis 3,27,5.0,2,1.0,,79.0,,"Big & comfi 25m2 private room, centrally located",2017-06-22 19:53:54.036305,47.373735,8.515564,0101000020E610000069FD2D01F80721406F2F698CD6AF4740
3073966,1363,4124134,Private room,,Zurich,,Kreis 11,38,5.0,2,1.0,,69.0,,Sunny room in a duplex apartment,2017-06-22 19:53:54.026798,47.40503,8.550995,0101000020E6100000E08442041C1A21400EF3E505D8B34740
9881876,1363,5322532,Private room,,Zurich,,Kreis 5,2,0.0,2,1.0,,64.0,,"Room in spacious flat, private bath",2017-06-22 19:53:54.024055,47.387747,8.526997,0101000020E6100000232E008DD20D2140A10F96B1A1B14740
19078104,1363,8101113,Private room,,Zurich,,Kreis 6,0,0.0,4,1.0,,74.0,,deluxe room with nice view just next to ETH / Uni,2017-06-22 19:53:54.020524,47.378746,8.547273,0101000020E6100000B6F7A92A34182140D3BEB9BF7AB04740
14534229,1363,19821791,Private room,,Zurich,,Kreis 3,18,5.0,2,1.0,,69.0,,Gemütliches Zimmer,2017-06-22 19:53:54.017685,47.357884,8.520229,0101000020E610000090DC9A745B0A21407EE19524CFAD4740
15857058,1363,1433577,Private room,,Zurich,,Kreis 5,1,0.0,2,1.0,,67.0,,"Room in beautiful attic, beside Josefswiese",2017-06-22 19:53:54.015460,47.384532,8.524201,0101000020E61000009D0FCF12640C2140FB21365838B14740
12305760,1363,66352873,Private room,,Zurich,,Kreis 11,2,0.0,2,1.0,,67.0,,Big room in Private House with garden and jacuzzi,2017-06-22 19:53:54.012296,47.410803,8.524543,0101000020E610000003B16CE6900C2140A20C553195B44740
18268826,1363,34518445,Private room,,Zurich,,Kreis 2,0,0.0,2,1.0,,73.0,,Gästezimmer in urbaner Lage mit Wald- und Seenähe,2017-06-22 19:53:54.000041,47.337232,8.529742,0101000020E6100000A1A2EA573A0F214014950D6B2AAB4740
6499785,1363,2978500,Private room,,Zurich,,Kreis 10,60,4.5,2,1.0,,64.0,,Lovely room in Zurich Wipkingen,2017-06-22 19:53:52.767573,47.396881,8.521361,0101000020E6100000D9D138D4EF0A2140AFB321FFCCB24740
17890803,1363,14262786,Private room,,Zurich,,Kreis 3,2,0.0,1,1.0,,79.0,,20m2 Privat Room in Charming and Stylish Apartment,2017-06-22 19:53:52.764920,47.361045,8.519009,0101000020E6100000CAA8328CBB09214031B1F9B836AE4740
16565421,1363,65782613,Private room,,Zurich,,Kreis 10,2,0.0,2,1.0,,74.0,,Sunny and modern - own bathroom POP-UP,2017-06-22 19:53:52.762296,47.397301,8.51235,0101000020E610000011363CBD5206214084D558C2DAB24740
7333413,1363,25815273,Private room,,Zurich,,Kreis 11,25,4.5,6,2.0,,68.0,,My castle is your castle...,2017-06-22 19:53:52.759764,47.413115,8.51229,0101000020E6100000BC22F8DF4A062140573ECBF3E0B44740
14065476,1363,39927358,Private room,,Zurich,,Kreis 4,19,5.0,2,1.0,,82.0,,"Modern, bright & central apartment",2017-06-22 19:53:52.756947,47.369638,8.527868,0101000020E6100000B935E9B6440E2140EFAD484C50AF4740
7271030,1363,3349878,Private room,,Zurich,,Kreis 2,7,5.0,2,1.0,,80.0,,Large room with stunning lake view!,2017-06-22 19:53:52.750375,47.348989,8.531556,0101000020E610000033FCA71B28102140F6D4EAABABAC4740
7877662,1363,41436745,Private room,,Zurich,,Kreis 5,2,0.0,2,1.0,,73.0,,Large central room at the river,2017-06-22 19:53:52.745824,47.390185,8.52618,0101000020E61000005A9E0777670D2140E4310395F1B14740
13445268,1363,48420108,Private room,,Zurich,,Kreis 2,3,5.0,2,1.0,,63.0,,Cosy Designroom close to the zurich lake,2017-06-22 19:53:52.743155,47.34527,8.532646,0101000020E6100000C0B0FCF9B61021401C25AFCE31AC4740
18539183,1363,15022767,Private room,,Zurich,,Kreis 4,3,5.0,2,1.0,,69.0,,Charmante Maisonette mit Dachterrasse,2017-06-22 19:53:52.740788,47.379619,8.527567,0101000020E6100000CDE506431D0E214059F8FA5A97B04740
1314607,1363,7142951,Private room,,Zurich,,Kreis 2,67,5.0,1,1.0,,79.0,,Schönes Zimmer beim Rieterpark,2017-06-22 19:53:52.737885,47.35868,8.526151,0101000020E6100000F183F3A9630D214059DDEA39E9AD4740
5100998,1363,26355010,Private room,,Zurich,,Kreis 4,123,5.0,2,1.0,,82.0,,Cozy private room centrally located,2017-06-22 19:53:52.734856,47.374406,8.523321,0101000020E6100000BA9EE8BAF00B21408DB62A89ECAF4740
8363158,1363,7417694,Private room,,Zurich,,Kreis 8,1,0.0,2,1.0,,79.0,,"Beautiful, Sunny Room in ""Seefeld""",2017-06-22 19:53:52.728475,47.357896,8.555774,0101000020E610000028EFE3688E1C214042AF3F89CFAD4740
10694026,1363,55121198,Private room,,Zurich,,Kreis 3,19,5.0,1,1.0,,69.0,,Cozy bedroom in nice neighborhood,2017-06-22 19:53:52.723071,47.378047,8.505234,0101000020E61000008FA7E507AE022140EBAC16D863B04740
4999355,1363,16448177,Private room,,Zurich,,Kreis 9,115,4.5,2,1.0,,64.0,,Big room in house with garden,2017-06-22 19:53:51.031436,47.375586,8.493086,0101000020E61000001D3BA8C475FC2040F06AB93313B04740
2679799,1363,8061776,Private room,,Zurich,,Kreis 2,54,5.0,2,1.0,,74.0,,Discover Zürich & relax comfortably,2017-06-22 19:53:51.029189,47.337633,8.534921,0101000020E610000022E3512AE11121407286E28E37AB4740
8926048,1363,18327045,Private room,,Zurich,,Kreis 3,46,5.0,2,1.0,,68.0,,Clean Cozy Center+pocketWIFI,2017-06-22 19:53:51.027013,47.373165,8.519763,0101000020E610000079573D601E0A21408481E7DEC3AF4740
16544217,1363,104791483,Private room,,Zurich,,Kreis 8,16,5.0,2,1.0,,79.0,,Wohnen im Herzen von Zürich (Seefeld),2017-06-22 19:53:51.024739,47.364207,8.551509,0101000020E61000003AE63C635F1A2140B5FCC0559EAE4740
18454443,1363,15022767,Private room,,Zurich,,Kreis 4,5,5.0,2,1.0,,69.0,,Zimmer in charmanter Maisonette mit Dachterrasse,2017-06-22 19:53:51.022536,47.379852,8.526568,0101000020E6100000813D26529A0D2140FCA886FD9EB04740
4408754,1363,22880648,Private room,,Zurich,,Kreis 9,2,0.0,2,1.0,,63.0,,Zürich City (District 9),2017-06-22 19:53:51.019884,47.373069,8.486805,0101000020E6100000FE0E45813EF92040621399B9C0AF4740
775782,1363,3536005,Private room,,Zurich,,Kreis 12,23,5.0,2,1.0,,79.0,,Quiet Private Room Irchel Park,2017-06-22 19:53:51.016910,47.404745,8.559882,0101000020E6100000F73C7FDAA81E2140191C25AFCEB34740
10965866,1363,54999955,Private room,,Zurich,,Kreis 8,32,5.0,1,1.0,,79.0,,CitySky-Line Zurich -  5thTopFloor,2017-06-22 19:53:51.013277,47.360067,8.552127,0101000020E6100000297AE063B01A214036AFEAAC16AE4740
3235722,1363,8826279,Private room,,Zurich,,Kreis 2,35,5.0,2,1.0,,80.0,,Stylish apartment in quiet area,2017-06-22 19:53:51.006000,47.348436,8.527425,0101000020E6100000832F4CA60A0E2140E15F048D99AC4740
16552364,1363,92082698,Private room,,Zurich,,Kreis 7,8,4.5,5,1.0,,79.0,,grosses ruhiges Zimmer in Zürich,2017-06-22 19:53:51.003659,47.356819,8.600259,0101000020E61000006342CC2555332140B4CBB73EACAD4740
19083618,1363,1202987,Private room,,Zurich,,Kreis 4,2,0.0,2,1.0,,74.0,,"Spacious and bright room, downtown Zurich",2017-06-22 19:53:51.001261,47.381326,8.517382,0101000020E61000000114234BE6082140A88E554ACFB04740
13500178,1363,77433591,Private room,,Zurich,,Kreis 11,6,5.0,2,1.0,,54.0,,"Your home in Oerlikon, Zürich",2017-06-22 19:52:36.730700,47.411985,8.549158,0101000020E61000006DACC43C2B192140A6B8AAECBBB44740
14921826,1363,49633106,Private room,,Zurich,,Kreis 6,65,4.5,4,2.0,,44.0,,| the 4S | near old town | ETH | Uni |,2017-06-22 19:52:36.722176,47.385822,8.548015,0101000020E6100000546F0D6C95182140E509849D62B14740
17613971,1363,119741087,Private room,,Zurich,,Kreis 7,3,5.0,2,1.0,,58.0,,Nice and clean people are welcome near Uni/ETH,2017-06-22 19:52:36.712275,47.370602,8.562619,0101000020E61000006937FA980F20214085EAE6E26FAF4740
19445841,1363,4240121,Private room,,Zurich,,Kreis 10,0,0.0,2,1.0,,56.0,,Wohlfühloase am Letten,2017-06-22 19:52:36.703809,47.390289,8.531609,0101000020E6100000BE840A0E2F102140897E6DFDF4B14740
4246456,1363,21714165,Private room,,Zurich,,Kreis 1,344,4.0,2,1.0,,53.0,,Mini-Musiker-Zimmer,2017-06-22 19:52:34.720724,47.370548,8.544349,0101000020E61000007A3881E9B416214092CCEA1D6EAF4740
17630862,1363,40266879,Private room,,Zurich,,Kreis 11,16,5.0,2,1.0,,53.0,,Oerlikon Private Bedroom Easy access Airport/City,2017-06-22 19:52:34.693785,47.416784,8.548126,0101000020E6100000B22C98F8A31821407FBF982D59B54740
18235768,1363,28087350,Private room,,Zurich,,Kreis 11,10,5.0,2,1.0,,47.0,,Bright room in a charming apartment in Zurich,2017-06-22 19:52:33.182804,47.403379,8.544789,0101000020E6100000EB707495EE16214054724EECA1B34740
17732648,1363,120918312,Private room,,Zurich,,Kreis 11,1,0.0,2,1.0,,42.0,,Charming room in Zürich,2017-06-22 19:52:33.174628,47.406993,8.551579,0101000020E61000001E520C90681A2140B859BC5818B44740
6290097,1363,6102974,Private room,,Zurich,,Kreis 10,7,4.0,2,1.0,,47.0,,HOUSE ON A HILL ~ ROOM WITH A VIEW,2017-06-22 19:52:32.362721,47.415287,8.477093,0101000020E6100000124DA08845F420401BBAD91F28B54740
13341688,1363,75574132,Private room,,Zurich,,Kreis 9,0,0.0,2,1.0,,53.0,,Quiet room in greenish neighbourhood,2017-06-22 19:52:30.229106,47.388529,8.475475,0101000020E610000096218E7571F3204017467A51BBB14740
5516473,1363,16630480,Private room,,Zurich,,Kreis 10,4,4.5,2,1.0,,58.0,,Nice room in Zurich West district 5,2017-06-22 19:52:30.224678,47.394268,8.514256,0101000020E6100000268BFB8F4C072140FEEDB25F77B24740
16938949,1363,91240228,Private room,,Zurich,,Kreis 4,0,0.0,2,1.0,,53.0,,Recent renovated appartment in the heart of Zurich,2017-06-22 19:52:30.220209,47.378483,8.527673,0101000020E6100000E4F6CB272B0E2140C68B852172B04740
14171973,1363,9915661,Private room,,Zurich,,Kreis 11,12,5.0,2,1.0,,57.0,,*Perfect Sleepingroom* next to railstation,2017-06-22 19:52:30.217105,47.42608,8.510252,0101000020E6100000EB6F09C03F05214066BD18CA89B64740
2952711,1363,15073121,Private room,,Zurich,,Kreis 7,2,0.0,2,1.0,,47.0,,Charming room in shared apartment,2017-06-22 19:52:30.208020,47.364087,8.557301,0101000020E6100000630E828E561D21400AF31E679AAE4740
6056099,1363,620454,Private room,,Zurich,,Kreis 6,4,4.5,1,1.0,,53.0,,Zimmer in Haus mit schönem Garten,2017-06-22 19:52:30.204655,47.393546,8.535166,0101000020E6100000BEDC2747011221405EBC1FB75FB24740
18202028,1363,56832162,Private room,,Zurich,,Kreis 4,6,4.5,2,1.0,,46.0,,You'll love it :),2017-06-22 19:52:30.201617,47.371287,8.524433,0101000020E6100000E7E26F7B820C21400937195586AF4740
11822318,1363,8832547,Private room,,Zurich,,Kreis 3,0,0.0,2,1.0,,44.0,,A room in center of the city,2017-06-22 19:52:30.196175,47.377979,8.509729,0101000020E610000044A51133FB04214093C9A99D61B04740
13338946,1363,69611190,Private room,,Zurich,,Kreis 4,0,0.0,2,1.0,,42.0,,Zimmer Stadtzentrum,2017-06-22 19:52:30.193064,47.379582,8.527043,0101000020E6100000E52B8194D80D21403C139A2496B04740
6632107,1363,34715361,Private room,,Zurich,,Kreis 11,0,0.0,2,1.0,,58.0,,Villa Bülachstr.,2017-06-22 19:52:30.188740,47.401216,8.546581,0101000020E6100000DE3AFF76D9172140E350BF0B5BB34740
17901796,1363,2194214,Private room,,Zurich,,Kreis 3,1,0.0,2,1.0,,44.0,,Cosy Room In a Beautiful Old Apartment,2017-06-22 19:52:30.186045,47.371948,8.520049,0101000020E610000090A2CEDC430A214004E8F7FD9BAF4740
6172971,1363,9643050,Private room,,Zurich,,Kreis 3,7,4.5,2,1.0,,56.0,,Sunny and cozy room with balcony,2017-06-22 19:52:30.182205,47.378676,8.50789,0101000020E61000004EEE77280A042140DAE3857478B04740
4883107,1363,25122077,Private room,,Zurich,,Kreis 5,0,0.0,1,1.0,,53.0,,Dachzimmer ,2017-06-22 19:52:28.699458,47.386847,8.52718,0101000020E6100000E7357689EA0D214022C7D63384B14740
12169046,1363,62006210,Private room,,Zurich,,Kreis 9,0,0.0,1,1.0,,53.0,,"cosy, quiet home in zürich altstetten",2017-06-22 19:52:28.696413,47.379249,8.494615,0101000020E6100000DA38622D3EFD20403605323B8BB04740
18288191,1363,19341659,Private room,,Zurich,,Kreis 11,3,5.0,2,1.0,,53.0,,Cosy room in Oerlikon!,2017-06-22 19:52:28.693745,47.408258,8.552923,0101000020E6100000946934B9181B2140492A53CC41B44740
14824048,1363,8302945,Private room,,Zurich,,Kreis 6,0,0.0,1,1.0,,45.0,,Private room in beautiful flat,2017-06-22 19:52:28.684596,47.404083,8.535332,0101000020E61000002A013109171221404EEFE2FDB8B34740
7905545,1363,41688286,Private room,,Zurich,,Kreis 4,6,4.5,2,1.0,,53.0,,Flat share room in central Zurich,2017-06-22 19:52:28.679289,47.37654,8.528737,0101000020E6100000CC5EB69DB60E214063D1747632B04740
18980796,1363,111294923,Private room,,Zurich,,Kreis 12,0,0.0,2,0.0,,53.0,,Gut gelegenes Zimmer in Zürich (Über87/1005),2017-06-22 19:52:28.676551,47.405186,8.562416,0101000020E6100000897E6DFDF41F214006668522DDB34740
6347718,1363,3158930,Private room,,Zurich,,Kreis 3,1,0.0,1,1.0,,42.0,,Lovely central Room in lovely ZH,2017-06-22 19:52:28.667672,47.366441,8.518693,0101000020E61000000954FF2092092140EF74E789E7AE4740
13654799,1363,18025225,Private room,,Zurich,,Kreis 11,0,0.0,2,1.0,,42.0,,Newly furnished Oerlikon room 15mins from ZurichHB,2017-06-22 19:52:28.661192,47.40957,8.537946,0101000020E61000002D077AA86D1321401CB62DCA6CB44740
6482231,1363,33876049,Private room,,Zurich,,Kreis 2,5,5.0,2,1.0,,47.0,,Room in shared flat,2017-06-22 19:52:24.772571,47.349126,8.525878,0101000020E61000002D5F97E13F0D214076172829B0AC4740
14165529,1363,4248093,Private room,,Zurich,,Kreis 12,10,4.5,2,1.0,,47.0,,Schönes Zimmer in Wohnung,2017-06-22 19:52:24.767717,47.396938,8.589456,0101000020E6100000A9DC442DCD2D2140134548DDCEB24740
9299101,1363,48275490,Private room,,Zurich,,Kreis 11,0,0.0,2,1.0,,58.0,,"Big Room, Modern Flat, 7' to Center",2017-06-22 19:52:24.764715,47.412842,8.540585,0101000020E6100000946A9F8EC71421402635B401D8B44740
12161686,1363,12445167,Private room,,Zurich,,Kreis 9,10,4.5,2,1.0,,58.0,,Nice Room in Zürich near Stadion Letzigrund,2017-06-22 19:52:24.761566,47.384478,8.500792,0101000020E610000066321CCF6700214008043A9336B14740
7083262,1363,37130752,Private room,,Zurich,,Kreis 4,8,5.0,2,1.0,,57.0,,Bedroom with terrace in ZH downtown,2017-06-22 19:52:24.758284,47.381427,8.529078,0101000020E6100000F110C64FE30E2140DC679599D2B04740
14823254,1363,67421613,Private room,,Zurich,,Kreis 11,19,4.5,1,1.0,,47.0,,"Quiet, central, cosy with organic vegan breakfast",2017-06-22 19:52:24.754599,47.407875,8.549922,0101000020E6100000ABB35A608F19214091ED7C3F35B44740
7746334,1363,14840687,Private room,,Zurich,,Kreis 10,4,5.0,1,1.0,,54.0,,,2017-06-22 19:52:24.747323,47.388217,8.535085,0101000020E61000000B293FA9F611214028603B18B1B14740
10650865,1363,54999955,Private room,,Zurich,,Kreis 5,23,4.5,1,0.0,,58.0,,"ZH-Centre ""Room with a View"" 3rdFl",2017-06-22 19:52:24.742833,47.381463,8.5346,0101000020E610000019E25817B711214028D192C7D3B04740
14848900,1363,92945270,Private room,,Zurich,,Kreis 9,2,0.0,2,1.0,,53.0,,Single room in Zürich Altstetten,2017-06-22 19:52:24.740622,47.38041,8.493509,0101000020E610000036902E36ADFC204022895E46B1B04740
8710148,1363,9925133,Private room,,Zurich,,Kreis 9,21,4.5,2,1.0,,47.0,,Comfortable sofa-couch in bed room,2017-06-22 19:52:24.737838,47.384569,8.490134,0101000020E6100000B950F9D7F2FA20401807978E39B14740
457207,1363,2273042,Private room,,Zurich,,Kreis 11,15,5.0,3,1.0,,52.0,,Zuerich Seebach Airport,2017-06-22 19:52:24.734898,47.424257,8.54653,0101000020E6100000D690B8C7D2172140AE0CAA0D4EB64740
6441878,1363,30193546,Private room,,Zurich,,Kreis 11,4,4.5,2,1.0,,47.0,,Peaceful room near city centre,2017-06-22 19:52:24.732258,47.42383,8.497198,0101000020E6100000F1457BBC90FE20402788BA0F40B64740
6359905,1363,6699716,Private room,,Zurich,,Kreis 2,4,4.5,2,1.0,,58.0,,Room in Zurich,2017-06-22 19:52:24.729650,47.344886,8.530375,0101000020E6100000643BDF4F8D0F2140946C753925AC4740
7003931,1363,6528729,Private room,,Zurich,,Kreis 12,2,0.0,1,1.0,,53.0,,"Bright, spacious room with balcony",2017-06-22 19:52:24.726711,47.403552,8.555928,0101000020E610000083DC4598A21C2140211E8997A7B34740
13718187,1363,22292825,Private room,,Zurich,,Kreis 9,0,0.0,2,1.0,,52.0,,Apartment with 2 single beds room,2017-06-22 19:52:24.723780,47.377052,8.489413,0101000020E610000079793A5794FA204019726C3D43B04740
13521424,1363,77670562,Private room,,Zurich,,Kreis 5,19,5.0,3,1.0,,60.0,,"Bright&Central Room, Central Zurich HB",2017-06-22 19:52:24.720007,47.383613,8.534313,0101000020E6100000C1A739799111214004A9143B1AB14740
1083845,1363,5959437,Private room,,Zurich,,Kreis 10,5,5.0,1,1.0,,53.0,,Private room in paradisiac district,2017-06-22 19:52:22.609723,47.402081,8.48434,0101000020E61000000E4A9869FBF72040E7ABE46377B34740
13755026,1363,22715044,Private room,,Zurich,,Kreis 9,0,0.0,2,1.0,,53.0,,Lovely furnished private room in Zurich,2017-06-22 19:52:22.607357,47.384302,8.492684,0101000020E61000006286C61341FC2040C9E4D4CE30B14740
6007128,1363,1371406,Private room,,Zurich,,Kreis 11,30,4.5,4,1.0,,46.0,,"Sofa bed. Quiet, Safe, Clean",2017-06-22 19:52:22.604605,47.404241,8.554294,0101000020E6100000F1BC546CCC1B2140E659492BBEB34740
14849060,1363,92945270,Private room,,Zurich,,Kreis 9,1,0.0,1,1.0,,53.0,,"cosy, quiet home in zürich",2017-06-22 19:52:22.601854,47.379164,8.49506,0101000020E6100000931D1B8178FD204008E9297288B04740
13996342,1363,7094195,Private room,,Zurich,,Kreis 7,10,4.0,2,1.0,,57.0,,"ruhige &sonnige Ecke von Zürich Witikon, nahe Wald",2017-06-22 19:52:22.590714,47.356766,8.59885,0101000020E6100000516B9A779C32214091291F82AAAD4740
13236637,1363,28121480,Private room,,Zurich,,Kreis 11,1,0.0,2,1.0,,53.0,,Double bedroom close to ETH Hönggerberg,2017-06-22 19:52:22.583223,47.418994,8.501908,0101000020E61000009833DB15FA002140309C6B98A1B54740
18439984,1363,27532764,Private room,,Zurich,,Kreis 2,4,5.0,2,1.0,,47.0,,Stadt und Natur direkt vor der Tür.,2017-06-22 19:52:22.571944,47.362834,8.52697,0101000020E61000003DF20703CF0D21403DF0315871AE4740
13835757,1363,81614230,Private room,,Zurich,,Kreis 4,2,0.0,2,1.0,,52.0,,cozy room (15qm) in the hippest area in downtown,2017-06-22 19:52:21.333638,47.37302,8.523475,0101000020E6100000158C4AEA040C214080608E1EBFAF4740
17649279,1363,88540568,Private room,,Zurich,,Kreis 4,1,0.0,3,1.0,,58.0,,Zürich City sauberes *PRIVATZIMMER*,2017-06-22 19:52:21.329976,47.377375,8.516579,0101000020E6100000CC99ED0A7D082140FCA9F1D24DB04740
17823110,1363,4957485,Private room,,Zurich,,Kreis 4,0,0.0,1,1.0,,49.0,,Central Room next to Lake and Station,2017-06-22 19:52:21.316761,47.373965,8.528571,0101000020E6100000603AADDBA00E2140A06CCA15DEAF4740
2073042,1363,10487269,Private room,,Zurich,,Kreis 7,21,4.5,2,1.0,,58.0,,Bedroom i/Family Home ZüriHottingen,2017-06-22 19:52:21.311403,47.365891,8.56362,0101000020E610000038BEF6CC922021404B732B84D5AE4740
420869,1363,2093123,Private room,,Zurich,,Kreis 9,49,5.0,1,1.0,,57.0,,Zürich - we like it!,2017-06-22 19:52:21.307405,47.391848,8.484322,0101000020E610000075779D0DF9F720406380441328B24740
11491923,1363,12150076,Private room,,Zurich,,Kreis 11,23,3.5,4,1.0,,49.0,,Casa Kunz-Reyes Room 4,2017-06-22 19:52:21.304568,47.416167,8.506528,0101000020E61000003E0455A3570321405456D3F544B54740
4630040,1363,9234920,Private room,,Zurich,,Kreis 2,21,4.5,1,1.0,,42.0,,Cosy room near lake and center,2017-06-22 19:52:21.301718,47.338369,8.531106,0101000020E6100000336B2920ED0F2140787DE6AC4FAB4740
16454926,1363,40093462,Private room,,Zurich,,Kreis 2,0,0.0,1,1.0,,53.0,,Amazing lake view close to center,2017-06-22 19:52:21.292247,47.348844,8.531804,0101000020E610000093C3279D48102140F2B391EBA6AC4740
19425266,1363,10164091,Private room,,Zurich,,Kreis 11,0,0.0,1,1.0,,42.0,,Zimmer in der Nähe von allem..,2017-06-22 19:52:19.542355,47.404308,8.550733,0101000020E6100000EBA7FFACF91921406EC1525DC0B34740
12018581,1363,28166358,Private room,,Zurich,,Kreis 4,7,4.0,2,1.0,,61.0,,Charming room in the city center,2017-06-22 19:52:19.537809,47.376123,8.521454,0101000020E61000009DBCC804FC0A2140FF2268CC24B04740
7063228,1363,37035723,Private room,,Zurich,,Kreis 10,12,4.5,2,1.0,,48.0,,Spacious room with a great view,2017-06-22 19:52:19.533071,47.396708,8.509818,0101000020E610000002D369DD06052140E107E753C7B24740
7305052,1363,1854424,Private room,,Zurich,,Kreis 6,0,0.0,1,1.0,,47.0,,Comfortable Room in shared Flat,2017-06-22 19:52:19.528638,47.389167,8.538186,0101000020E610000082548A1D8D1321405AD76839D0B14740
13138331,1363,3592245,Private room,,Zurich,,Kreis 6,10,4.5,1,1.0,,53.0,,"Close to public transportation, 10min from center",2017-06-22 19:52:19.522268,47.398637,8.542849,0101000020E61000002655DB4DF0152140DFFC868906B34740
13163060,1363,70291646,Private room,,Zurich,,Kreis 1,39,4.5,1,1.0,,58.0,,The heart of the oldtown,2017-06-22 19:52:19.519849,47.374695,8.541055,0101000020E6100000B0AC342905152140C47C7901F6AF4740
7447431,1363,25743204,Private room,,Zurich,,Kreis 9,5,4.5,1,1.0,,48.0,,1 room available-Altstetten,2017-06-22 19:52:19.515207,47.38894,8.491777,0101000020E610000099D9E731CAFB2040990D32C9C8B14740
15814570,1363,3039970,Private room,,Zurich,,Kreis 12,5,4.5,2,1.0,,44.0,,Cosy room in Zurich,2017-06-22 19:52:19.512596,47.40248,8.578776,0101000020E61000005D6BEF5355282140A4A5F27684B34740
18476385,1363,4606276,Private room,,Zurich,,Kreis 3,2,0.0,1,1.0,,53.0,,Nice room in a great location!,2017-06-22 19:52:19.508278,47.375428,8.515146,0101000020E610000097546D37C1072140580053060EB04740
13133397,1363,20342353,Private room,,Zurich,,Kreis 12,32,4.5,2,1.0,,46.0,,Sunny room with double bed and WIFI,2017-06-22 19:52:19.505379,47.399492,8.583388,0101000020E6100000F8C1F9D4B12A2140BF81C98D22B34740
