LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,RH2M,T2M,PRECTOT
-52.0986,-32.03499,2016,5,22,143,2016-05-22,88.03,13.61,0.3
-52.0986,-32.03499,2016,5,23,144,2016-05-23,85.27,12.35,0.5
-52.0986,-32.03499,2016,5,24,145,2016-05-24,85.18,12.97,0.02
-52.0986,-32.03499,2016,5,25,146,2016-05-25,96.11,14,0.03
-52.0986,-32.03499,2016,5,26,147,2016-05-26,94.4,13.86,0.02
-52.0986,-32.03499,2016,5,27,148,2016-05-27,93.82,15.68,1.03
-52.0986,-32.03499,2016,5,28,149,2016-05-28,93.28,16.62,1.57
-52.0986,-32.03499,2016,5,29,150,2016-05-29,95.93,16.7,17.54
-52.0986,-32.03499,2016,5,30,151,2016-05-30,91.98,15.87,0.72
-52.0986,-32.03499,2016,5,31,152,2016-05-31,85.2,14.5,0.16
-52.0986,-32.03499,2016,6,1,153,2016-06-01,81.92,13.49,0.02
-52.0986,-32.03499,2016,6,2,154,2016-06-02,82.42,11.96,1.26
-52.0986,-32.03499,2016,6,3,155,2016-06-03,84.85,10.97,0.27
-52.0986,-32.03499,2016,6,4,156,2016-06-04,86.4,10.9,0.2
-52.0986,-32.03499,2016,6,5,157,2016-06-05,88.7,10.08,0.26
-52.0986,-32.03499,2016,6,6,158,2016-06-06,84.51,10.19,0.04
-52.0986,-32.03499,2016,6,7,159,2016-06-07,83.22,11.01,0.2
-52.0986,-32.03499,2016,6,8,160,2016-06-08,77.77,9.31,0.02
-48.81158,-28.60384,2016,4,29,120,2016-04-29,67.88,16.61,0.01
-48.81158,-28.60384,2016,4,30,121,2016-04-30,74.49,15.99,0.06
-48.81158,-28.60384,2016,5,1,122,2016-05-01,81.61,17.35,0.01
-48.81158,-28.60384,2016,5,2,123,2016-05-02,67.89,18.73,0
-48.81158,-28.60384,2016,5,3,124,2016-05-03,71.06,19.72,0.01
-48.81158,-28.60384,2016,5,4,125,2016-05-04,79.34,18.62,0.01
-48.81158,-28.60384,2016,5,5,126,2016-05-05,75.6,18.68,0.02
-48.81158,-28.60384,2016,5,6,127,2016-05-06,77.26,18.6,1.54
-48.81158,-28.60384,2016,5,7,128,2016-05-07,86.27,19.24,3.99
-48.81158,-28.60384,2016,5,8,129,2016-05-08,87.05,20.03,3.1
-48.81158,-28.60384,2016,5,9,130,2016-05-09,90.96,20.63,0.11
-48.81158,-28.60384,2016,5,10,131,2016-05-10,91.16,19.67,4.11
-48.81158,-28.60384,2016,5,11,132,2016-05-11,83.23,19.53,1.95
-48.81158,-28.60384,2016,5,12,133,2016-05-12,79.07,18.76,2.56
-48.81158,-28.60384,2016,5,13,134,2016-05-13,78.08,18.14,0.38
-48.81158,-28.60384,2016,5,14,135,2016-05-14,82.7,18.71,0.18
-48.81158,-28.60384,2016,5,15,136,2016-05-15,86.05,19.99,13.11
-48.81158,-28.60384,2016,5,16,137,2016-05-16,80.39,18.24,0.33
-48.81158,-28.60384,2016,5,17,138,2016-05-17,70.44,15.4,0.01
-48.81158,-28.60384,2016,5,18,139,2016-05-18,73.03,14.73,0.02
-48.81158,-28.60384,2016,5,19,140,2016-05-19,73.39,15.31,0.1
-48.81158,-28.60384,2016,5,20,141,2016-05-20,83.19,16.95,15.23
-48.81158,-28.60384,2016,5,21,142,2016-05-21,87.54,17.48,0.81
-48.81158,-28.60384,2016,5,22,143,2016-05-22,86.11,16.72,4.73
-48.81158,-28.60384,2016,5,23,144,2016-05-23,80.27,15.31,0.28
-48.81158,-28.60384,2016,5,24,145,2016-05-24,81.92,16.61,0.7
-48.81158,-28.60384,2016,5,25,146,2016-05-25,78.37,18.5,0.19
-48.81158,-28.60384,2016,5,26,147,2016-05-26,83.25,18.43,0.05
-48.81158,-28.60384,2016,5,27,148,2016-05-27,88.94,17.33,0.03
-48.81158,-28.60384,2016,5,28,149,2016-05-28,87.43,18.3,0.42
-48.81158,-28.60384,2016,5,29,150,2016-05-29,94,19.45,6.66
-48.81158,-28.60384,2016,5,30,151,2016-05-30,86.77,18.37,0.97
-48.81158,-28.60384,2016,5,31,152,2016-05-31,80.89,17.89,1.06
-48.81158,-28.60384,2016,6,1,153,2016-06-01,73.72,16.85,1.54
-48.81158,-28.60384,2016,6,2,154,2016-06-02,72.49,16.08,4.4
-48.81158,-28.60384,2016,6,3,155,2016-06-03,69.22,15.98,0
-48.81158,-28.60384,2016,6,4,156,2016-06-04,73.62,14.61,0
-48.81158,-28.60384,2016,6,5,157,2016-06-05,78.79,14.66,0.01
-48.81158,-28.60384,2016,6,6,158,2016-06-06,79.02,14.32,0.01
-48.81158,-28.60384,2016,6,7,159,2016-06-07,67.68,14.41,0
-48.81158,-28.60384,2016,6,8,160,2016-06-08,67.02,13.8,2.86
-37.24114,-10.94451,2016,4,29,120,2016-04-29,68.87,27.51,0.2
-37.24114,-10.94451,2016,4,30,121,2016-04-30,69.57,26.99,0.05
-37.24114,-10.94451,2016,5,1,122,2016-05-01,67.42,26.9,0.04
-37.24114,-10.94451,2016,5,2,123,2016-05-02,74.27,27.01,2.26
-37.24114,-10.94451,2016,5,3,124,2016-05-03,72.31,26.42,0.59
-37.24114,-10.94451,2016,5,4,125,2016-05-04,66.79,26.23,0.31
-37.24114,-10.94451,2016,5,5,126,2016-05-05,68.46,26.36,0.09
-37.24114,-10.94451,2016,5,6,127,2016-05-06,71.3,26.15,0.27
-37.24114,-10.94451,2016,5,7,128,2016-05-07,68.63,26.05,0.65
-37.24114,-10.94451,2016,5,8,129,2016-05-08,69.33,25.89,0.99
-37.24114,-10.94451,2016,5,9,130,2016-05-09,71.26,25.73,1.37
-37.24114,-10.94451,2016,5,10,131,2016-05-10,77.7,26.11,4
-37.24114,-10.94451,2016,5,11,132,2016-05-11,75.09,26.59,1.78
-37.24114,-10.94451,2016,5,12,133,2016-05-12,70.44,26.95,0.34
-37.24114,-10.94451,2016,5,13,134,2016-05-13,68.21,26.52,0.18
-37.24114,-10.94451,2016,5,14,135,2016-05-14,72.41,25.87,0.25
-37.24114,-10.94451,2016,5,15,136,2016-05-15,79.15,25.99,9.16
-37.24114,-10.94451,2016,5,16,137,2016-05-16,73.53,26.06,4.08
-37.24114,-10.94451,2016,5,17,138,2016-05-17,69.9,26.5,0.44
-37.24114,-10.94451,2016,5,18,139,2016-05-18,72.91,26.31,0.26
-37.24114,-10.94451,2016,5,19,140,2016-05-19,71.37,25.51,0.11
-37.24114,-10.94451,2016,5,20,141,2016-05-20,71.38,25.47,1.25
-37.24114,-10.94451,2016,5,21,142,2016-05-21,75.27,25.58,2.23
-37.24114,-10.94451,2016,5,22,143,2016-05-22,72.64,25.69,3.05
-37.24114,-10.94451,2016,5,23,144,2016-05-23,84.62,26.4,24.24
-37.24114,-10.94451,2016,5,24,145,2016-05-24,86.62,26.27,30.33
-37.24114,-10.94451,2016,5,25,146,2016-05-25,84.43,25.39,10.19
-37.24114,-10.94451,2016,5,26,147,2016-05-26,82.4,24.51,5.45
-37.24114,-10.94451,2016,5,27,148,2016-05-27,80.73,24.72,4.73
-37.24114,-10.94451,2016,5,28,149,2016-05-28,85.05,24.91,7.04
-37.24114,-10.94451,2016,5,29,150,2016-05-29,85.25,25.48,8.55
-37.24114,-10.94451,2016,5,30,151,2016-05-30,83.69,24.99,4.8
-37.24114,-10.94451,2016,5,31,152,2016-05-31,80.75,25.07,1.12
-37.24114,-10.94451,2016,6,1,153,2016-06-01,80.14,24.81,1.09
-37.24114,-10.94451,2016,6,2,154,2016-06-02,81.01,24.94,0.76
-37.24114,-10.94451,2016,6,3,155,2016-06-03,80.28,25.8,0.51
-37.24114,-10.94451,2016,6,4,156,2016-06-04,81.03,25.9,0.55
-37.24114,-10.94451,2016,6,5,157,2016-06-05,77.16,26.35,0.16
-37.24114,-10.94451,2016,6,6,158,2016-06-06,77.89,25.58,0.54
-37.24114,-10.94451,2016,6,7,159,2016-06-07,76.66,26.4,0.62
-37.24114,-10.94451,2016,6,8,160,2016-06-08,75.07,26.44,0
-40.30594,-20.30325,2016,4,29,120,2016-04-29,87.85,23.05,6.39
-40.30594,-20.30325,2016,4,30,121,2016-04-30,81.11,23.41,2.99
-40.30594,-20.30325,2016,5,1,122,2016-05-01,80.5,22.19,9.6
-40.30594,-20.30325,2016,5,2,123,2016-05-02,72.56,22.42,0
-40.30594,-20.30325,2016,5,3,124,2016-05-03,74.36,23.55,0.05
-40.30594,-20.30325,2016,5,4,125,2016-05-04,72.88,24.52,0.16
-40.30594,-20.30325,2016,5,5,126,2016-05-05,75.41,23.93,0.15
-40.30594,-20.30325,2016,5,6,127,2016-05-06,74.67,24.08,1.18
-40.30594,-20.30325,2016,5,7,128,2016-05-07,72.76,24.89,0.46
-40.30594,-20.30325,2016,5,8,129,2016-05-08,72.85,25.03,0.1
-40.30594,-20.30325,2016,5,9,130,2016-05-09,73.31,25.19,0.26
-40.30594,-20.30325,2016,5,10,131,2016-05-10,73.68,25.26,0.08
-40.30594,-20.30325,2016,5,11,132,2016-05-11,73.79,25.08,0.05
-40.30594,-20.30325,2016,5,12,133,2016-05-12,80.52,24.44,3.61
-40.30594,-20.30325,2016,5,13,134,2016-05-13,80.7,23.25,5.38
-40.30594,-20.30325,2016,5,14,135,2016-05-14,76.94,22.59,2.59
-40.30594,-20.30325,2016,5,15,136,2016-05-15,75.29,22.78,0.6
-40.30594,-20.30325,2016,5,16,137,2016-05-16,72.83,24.66,0.01
-40.30594,-20.30325,2016,5,17,138,2016-05-17,75.27,25.13,0.17
-40.30594,-20.30325,2016,5,18,139,2016-05-18,82.48,24.43,1.71
-40.30594,-20.30325,2016,5,19,140,2016-05-19,85.94,23.52,2.19
-40.30594,-20.30325,2016,5,20,141,2016-05-20,83.47,23.88,2.99
-40.30594,-20.30325,2016,5,21,142,2016-05-21,80.84,24.72,1.04
-40.30594,-20.30325,2016,5,22,143,2016-05-22,79.23,24.94,1.55
-40.30594,-20.30325,2016,5,23,144,2016-05-23,78.47,25.17,2.36
-40.30594,-20.30325,2016,5,24,145,2016-05-24,72.91,21.95,0.55
-40.30594,-20.30325,2016,5,25,146,2016-05-25,73.33,22.37,0.37
-40.30594,-20.30325,2016,5,26,147,2016-05-26,67.02,22.25,0
-40.30594,-20.30325,2016,5,27,148,2016-05-27,69.47,22.46,0
-40.30594,-20.30325,2016,5,28,149,2016-05-28,81.09,22.76,2.59
-40.30594,-20.30325,2016,5,29,150,2016-05-29,81.13,23.25,4.11
-40.30594,-20.30325,2016,5,30,151,2016-05-30,76.38,24.2,0.85
-40.30594,-20.30325,2016,5,31,152,2016-05-31,76.09,24.5,0.52
-40.30594,-20.30325,2016,6,1,153,2016-06-01,79.09,24.4,0.84
-40.30594,-20.30325,2016,6,2,154,2016-06-02,74.84,25.29,1.13
-40.30594,-20.30325,2016,6,3,155,2016-06-03,79.93,24.79,1.67
-40.30594,-20.30325,2016,6,4,156,2016-06-04,81.66,25.07,1.56
-40.30594,-20.30325,2016,6,5,157,2016-06-05,79.18,25.6,1.23
-40.30594,-20.30325,2016,6,6,158,2016-06-06,72.3,26.26,0.11
-40.30594,-20.30325,2016,6,7,159,2016-06-07,75.52,24.94,0.42
-40.30594,-20.30325,2016,6,8,160,2016-06-08,83.6,22.18,6.83
-62.06611,-3.83506,2016,4,29,120,2016-04-29,91.51,24.39,8.49
-62.06611,-3.83506,2016,4,30,121,2016-04-30,89.95,25.36,2.53
-62.06611,-3.83506,2016,5,1,122,2016-05-01,92.01,25.7,9.8
-62.06611,-3.83506,2016,5,2,123,2016-05-02,93.45,25.8,9.09
-62.06611,-3.83506,2016,5,3,124,2016-05-03,91.71,25.89,10.46
-62.06611,-3.83506,2016,5,4,125,2016-05-04,89.94,25.74,1.28
-62.06611,-3.83506,2016,5,5,126,2016-05-05,90.14,26.4,9.19
-62.06611,-3.83506,2016,5,6,127,2016-05-06,91.05,26.5,4.95
-62.06611,-3.83506,2016,5,7,128,2016-05-07,95.92,25.79,10.32
-62.06611,-3.83506,2016,5,8,129,2016-05-08,92.37,26.26,7.71
-62.06611,-3.83506,2016,5,9,130,2016-05-09,92.27,26.18,4.32
-62.06611,-3.83506,2016,5,10,131,2016-05-10,91.41,26.44,10.1
-62.06611,-3.83506,2016,5,11,132,2016-05-11,95.1,25.6,15.6
-62.06611,-3.83506,2016,5,12,133,2016-05-12,89.97,26.43,1.27
-62.06611,-3.83506,2016,5,13,134,2016-05-13,91.61,26.34,2.25
-62.06611,-3.83506,2016,5,14,135,2016-05-14,91.82,26.32,0.52
-62.06611,-3.83506,2016,5,15,136,2016-05-15,88.84,26.91,0.34
-62.06611,-3.83506,2016,5,16,137,2016-05-16,90.69,26.89,0.28
-62.06611,-3.83506,2016,5,17,138,2016-05-17,92.11,26.94,11.59
-62.06611,-3.83506,2016,5,18,139,2016-05-18,93.06,26.58,8.84
-62.06611,-3.83506,2016,5,19,140,2016-05-19,90.83,26.41,9.59
-62.06611,-3.83506,2016,5,20,141,2016-05-20,90.15,26.78,3.84
-62.06611,-3.83506,2016,5,21,142,2016-05-21,91.5,27.03,1.99
-62.06611,-3.83506,2016,5,22,143,2016-05-22,92.38,26.9,1.48
-62.06611,-3.83506,2016,5,23,144,2016-05-23,96.04,26.43,19.92
-62.06611,-3.83506,2016,5,24,145,2016-05-24,94.52,26.17,9.31
-62.06611,-3.83506,2016,5,25,146,2016-05-25,88.5,26.82,1.03
-62.06611,-3.83506,2016,5,26,147,2016-05-26,87.05,27.28,0.06
-62.06611,-3.83506,2016,5,27,148,2016-05-27,90.77,26.82,0.59
-62.06611,-3.83506,2016,5,28,149,2016-05-28,90.73,26.85,0.5
-62.06611,-3.83506,2016,5,29,150,2016-05-29,89.18,27.06,0.62
-62.06611,-3.83506,2016,5,30,151,2016-05-30,94.52,26.12,15.97
-62.06611,-3.83506,2016,5,31,152,2016-05-31,91.86,26.2,9.27
-62.06611,-3.83506,2016,6,1,153,2016-06-01,91.69,26.08,2.4
-62.06611,-3.83506,2016,6,2,154,2016-06-02,90.65,26.56,6.84
-62.06611,-3.83506,2016,6,3,155,2016-06-03,90.42,26.59,6.61
-62.06611,-3.83506,2016,6,4,156,2016-06-04,91.61,25.96,2.53
-62.06611,-3.83506,2016,6,5,157,2016-06-05,85.31,26.97,0.1
-62.06611,-3.83506,2016,6,6,158,2016-06-06,89.27,26.83,0.52
-62.06611,-3.83506,2016,6,7,159,2016-06-07,89.29,26.8,0.69
-62.06611,-3.83506,2016,6,8,160,2016-06-08,89.7,26.64,5.02
-43.52832,-3.3336,2016,4,29,120,2016-04-29,82.68,27.47,0.1
-43.52832,-3.3336,2016,4,30,121,2016-04-30,87.35,26.61,1.18
-43.52832,-3.3336,2016,5,1,122,2016-05-01,81.9,27.55,2.71
-43.52832,-3.3336,2016,5,2,123,2016-05-02,93.1,25.96,8.11
-43.52832,-3.3336,2016,5,3,124,2016-05-03,88.5,26.16,10.55
-43.52832,-3.3336,2016,5,4,125,2016-05-04,89.95,26.01,9.27
-43.52832,-3.3336,2016,5,5,126,2016-05-05,84.29,26.8,5.31
-43.52832,-3.3336,2016,5,6,127,2016-05-06,82.76,27.14,0.34
-43.52832,-3.3336,2016,5,7,128,2016-05-07,82.24,27.29,0.06
-43.52832,-3.3336,2016,5,8,129,2016-05-08,81.64,27.49,1.6
-43.52832,-3.3336,2016,5,9,130,2016-05-09,86.35,27.1,16.56
-43.52832,-3.3336,2016,5,10,131,2016-05-10,87.11,27.17,8.98
-43.52832,-3.3336,2016,5,11,132,2016-05-11,84.34,27.39,6.92
-43.52832,-3.3336,2016,5,12,133,2016-05-12,87.48,27.01,24.44
-43.52832,-3.3336,2016,5,13,134,2016-05-13,82.41,27.52,2.12
-43.52832,-3.3336,2016,5,14,135,2016-05-14,82.11,27.4,0.19
-43.52832,-3.3336,2016,5,15,136,2016-05-15,81.01,27.42,0.56
-43.52832,-3.3336,2016,5,16,137,2016-05-16,82.99,27.42,0.92
-43.52832,-3.3336,2016,5,17,138,2016-05-17,85.38,26.76,4.84
-43.52832,-3.3336,2016,5,18,139,2016-05-18,81.84,26.92,0.33
-43.52832,-3.3336,2016,5,19,140,2016-05-19,82.54,27.57,0.46
-43.52832,-3.3336,2016,5,20,141,2016-05-20,82.88,27.27,2.35
-43.52832,-3.3336,2016,5,21,142,2016-05-21,81.48,26.98,0.59
-43.52832,-3.3336,2016,5,22,143,2016-05-22,79.63,27.16,0.01
-43.52832,-3.3336,2016,5,23,144,2016-05-23,80.02,27.54,0
-43.52832,-3.3336,2016,5,24,145,2016-05-24,83,26.95,0
-43.52832,-3.3336,2016,5,25,146,2016-05-25,81.9,27.04,1
-43.52832,-3.3336,2016,5,26,147,2016-05-26,91.84,25.93,14.59
-43.52832,-3.3336,2016,5,27,148,2016-05-27,83.29,26.65,5.92
-43.52832,-3.3336,2016,5,28,149,2016-05-28,84.06,26.5,0.79
-43.52832,-3.3336,2016,5,29,150,2016-05-29,84.2,26.87,0.54
-43.52832,-3.3336,2016,5,30,151,2016-05-30,86.39,26.85,0.15
-43.52832,-3.3336,2016,5,31,152,2016-05-31,86.43,26.72,0.61
-43.52832,-3.3336,2016,6,1,153,2016-06-01,84.65,27.09,0.64
-43.52832,-3.3336,2016,6,2,154,2016-06-02,83.87,27.22,0.08
-43.52832,-3.3336,2016,6,3,155,2016-06-03,83.88,27.29,0.09
-43.52832,-3.3336,2016,6,4,156,2016-06-04,81.8,27.41,0.07
-43.52832,-3.3336,2016,6,5,157,2016-06-05,82.58,27.14,2.72
-43.52832,-3.3336,2016,6,6,158,2016-06-06,80.3,26.82,0.3
-43.52832,-3.3336,2016,6,7,159,2016-06-07,80.82,27.27,0.18
-43.52832,-3.3336,2016,6,8,160,2016-06-08,78.71,27.17,0.27
-46.53832,-23.66388,2016,4,29,120,2016-04-29,82.37,15.57,0.66
-46.53832,-23.66388,2016,4,30,121,2016-04-30,77.89,16.18,0.14
-46.53832,-23.66388,2016,5,1,122,2016-05-01,74.6,15,0
-46.53832,-23.66388,2016,5,2,123,2016-05-02,81.26,17.02,0
-46.53832,-23.66388,2016,5,3,124,2016-05-03,78.03,18.22,0
-46.53832,-23.66388,2016,5,4,125,2016-05-04,81.4,18.48,0.01
-46.53832,-23.66388,2016,5,5,126,2016-05-05,82.22,18.59,0.03
-46.53832,-23.66388,2016,5,6,127,2016-05-06,79.34,19.15,0.04
-46.53832,-23.66388,2016,5,7,128,2016-05-07,84.38,19.01,0.06
-46.53832,-23.66388,2016,5,8,129,2016-05-08,86.37,19.76,0.1
-46.53832,-23.66388,2016,5,9,130,2016-05-09,83.86,20.39,0.35
-46.53832,-23.66388,2016,5,10,131,2016-05-10,79.1,21.09,0.11
-46.53832,-23.66388,2016,5,11,132,2016-05-11,86.31,19.01,0.27
-46.53832,-23.66388,2016,5,12,133,2016-05-12,87.34,18.25,0.54
-46.53832,-23.66388,2016,5,13,134,2016-05-13,84.39,17.82,0.26
-46.53832,-23.66388,2016,5,14,135,2016-05-14,81.62,17.67,0.08
-46.53832,-23.66388,2016,5,15,136,2016-05-15,80.27,19.66,1.15
-46.53832,-23.66388,2016,5,16,137,2016-05-16,85.03,21.3,5.42
-46.53832,-23.66388,2016,5,17,138,2016-05-17,84.19,17.84,4.83
-46.53832,-23.66388,2016,5,18,139,2016-05-18,86.61,16.34,9.36
-46.53832,-23.66388,2016,5,19,140,2016-05-19,88.91,15.85,13.76
-46.53832,-23.66388,2016,5,20,141,2016-05-20,89.64,18.74,17.31
-46.53832,-23.66388,2016,5,21,142,2016-05-21,90.73,19.43,6.16
-46.53832,-23.66388,2016,5,22,143,2016-05-22,86.94,20.8,1.69
-46.53832,-23.66388,2016,5,23,144,2016-05-23,85.16,15.4,4.35
-46.53832,-23.66388,2016,5,24,145,2016-05-24,85.98,14.69,0.53
-46.53832,-23.66388,2016,5,25,146,2016-05-25,86,16.82,0.06
-46.53832,-23.66388,2016,5,26,147,2016-05-26,85.07,17.41,0.03
-46.53832,-23.66388,2016,5,27,148,2016-05-27,85.05,17.63,0.19
-46.53832,-23.66388,2016,5,28,149,2016-05-28,87.54,17.97,0.04
-46.53832,-23.66388,2016,5,29,150,2016-05-29,85.49,18.41,0.09
-46.53832,-23.66388,2016,5,30,151,2016-05-30,89.01,18.46,10.36
-46.53832,-23.66388,2016,5,31,152,2016-05-31,89.3,19.3,6.33
-46.53832,-23.66388,2016,6,1,153,2016-06-01,89.12,18.73,17.42
-46.53832,-23.66388,2016,6,2,154,2016-06-02,89.62,18.28,11.52
-46.53832,-23.66388,2016,6,3,155,2016-06-03,85.96,16.57,9.57
-46.53832,-23.66388,2016,6,4,156,2016-06-04,88.28,16.49,15.25
-46.53832,-23.66388,2016,6,5,157,2016-06-05,93.66,17.6,50.27
-46.53832,-23.66388,2016,6,6,158,2016-06-06,93.86,17.11,28.2
-46.53832,-23.66388,2016,6,7,159,2016-06-07,90.48,14.64,7.77
-46.53832,-23.66388,2016,6,8,160,2016-06-08,82.99,13.65,0.2
-60.07478,2.69749,2016,4,29,120,2016-04-29,89.48,26.03,20.7
-60.07478,2.69749,2016,4,30,121,2016-04-30,88.7,25.26,9.3
-60.07478,2.69749,2016,5,1,122,2016-05-01,86.76,25.73,31.73
-60.07478,2.69749,2016,5,2,123,2016-05-02,82.45,26.38,2.36
-60.07478,2.69749,2016,5,3,124,2016-05-03,86.44,25.94,2.08
-60.07478,2.69749,2016,5,4,125,2016-05-04,83.5,26.41,3.06
-60.07478,2.69749,2016,5,5,126,2016-05-05,85.96,26.57,8.96
-60.07478,2.69749,2016,5,6,127,2016-05-06,86.91,26.37,3.27
-60.07478,2.69749,2016,5,7,128,2016-05-07,86.7,26.61,15.43
-60.07478,2.69749,2016,5,8,129,2016-05-08,90.28,25.67,20.54
-60.07478,2.69749,2016,5,9,130,2016-05-09,84.47,26.11,0.92
-60.07478,2.69749,2016,5,10,131,2016-05-10,87.85,26.13,14.01
-60.07478,2.69749,2016,5,11,132,2016-05-11,85.82,25.6,7.83
-60.07478,2.69749,2016,5,12,133,2016-05-12,89.07,25.2,5.73
-60.07478,2.69749,2016,5,13,134,2016-05-13,84.5,26.52,0.01
-60.07478,2.69749,2016,5,14,135,2016-05-14,83.62,27.02,1.22
-60.07478,2.69749,2016,5,15,136,2016-05-15,83.08,27.06,6.55
-60.07478,2.69749,2016,5,16,137,2016-05-16,86.81,26.54,10.38
-60.07478,2.69749,2016,5,17,138,2016-05-17,86.51,26.01,7.64
-60.07478,2.69749,2016,5,18,139,2016-05-18,89.72,25.73,26.55
-60.07478,2.69749,2016,5,19,140,2016-05-19,90.22,25.56,11.12
-60.07478,2.69749,2016,5,20,141,2016-05-20,84.84,26.63,0.51
-60.07478,2.69749,2016,5,21,142,2016-05-21,86.2,26.89,2.17
-60.07478,2.69749,2016,5,22,143,2016-05-22,87.43,26.72,0.53
-60.07478,2.69749,2016,5,23,144,2016-05-23,84.79,27.23,1.07
-60.07478,2.69749,2016,5,24,145,2016-05-24,86.61,26.69,0.73
-60.07478,2.69749,2016,5,25,146,2016-05-25,84.28,27.33,2.17
-60.07478,2.69749,2016,5,26,147,2016-05-26,81.92,27.46,5.78
-60.07478,2.69749,2016,5,27,148,2016-05-27,83.01,27.17,5.4
-60.07478,2.69749,2016,5,28,149,2016-05-28,85,26.46,0.51
-60.07478,2.69749,2016,5,29,150,2016-05-29,86.04,26.66,14.89
-60.07478,2.69749,2016,5,30,151,2016-05-30,91.05,25.41,43.45
-60.07478,2.69749,2016,5,31,152,2016-05-31,88.23,25.64,30.71
-60.07478,2.69749,2016,6,1,153,2016-06-01,87.22,25.85,17.39
-60.07478,2.69749,2016,6,2,154,2016-06-02,87.62,25.56,5.37
-60.07478,2.69749,2016,6,3,155,2016-06-03,86.05,26.34,2.37
-60.07478,2.69749,2016,6,4,156,2016-06-04,89.75,26.03,19.13
-60.07478,2.69749,2016,6,5,157,2016-06-05,87.58,26.15,8.04
-60.07478,2.69749,2016,6,6,158,2016-06-06,84.87,26.56,11.45
-60.07478,2.69749,2016,6,7,159,2016-06-07,84.64,26.34,2.85
-60.07478,2.69749,2016,6,8,160,2016-06-08,84.89,26.18,0
-40.46666,-19.54999,2016,4,29,120,2016-04-29,84.81,23.39,6.11
-40.46666,-19.54999,2016,4,30,121,2016-04-30,78.43,24.04,2.82
-40.46666,-19.54999,2016,5,1,122,2016-05-01,79.44,22.64,9.39
-40.46666,-19.54999,2016,5,2,123,2016-05-02,66.86,22.94,0.01
-40.46666,-19.54999,2016,5,3,124,2016-05-03,72.26,23.71,0.03
-40.46666,-19.54999,2016,5,4,125,2016-05-04,68.65,24.86,0.1
-40.46666,-19.54999,2016,5,5,126,2016-05-05,71.92,24.38,0.09
-40.46666,-19.54999,2016,5,6,127,2016-05-06,72.57,24.44,0.69
-40.46666,-19.54999,2016,5,7,128,2016-05-07,69.28,25.15,0.14
-40.46666,-19.54999,2016,5,8,129,2016-05-08,69.4,25.22,0.04
-40.46666,-19.54999,2016,5,9,130,2016-05-09,69.06,25.56,0.06
-40.46666,-19.54999,2016,5,10,131,2016-05-10,69.26,25.58,0.04
-40.46666,-19.54999,2016,5,11,132,2016-05-11,68.27,25.61,0.05
-40.46666,-19.54999,2016,5,12,133,2016-05-12,75.78,25.24,2.86
-40.46666,-19.54999,2016,5,13,134,2016-05-13,78.83,23.58,6.89
-40.46666,-19.54999,2016,5,14,135,2016-05-14,77.19,22.62,3.63
-40.46666,-19.54999,2016,5,15,136,2016-05-15,73.92,22.97,0.92
-40.46666,-19.54999,2016,5,16,137,2016-05-16,69.9,24.77,0.01
-40.46666,-19.54999,2016,5,17,138,2016-05-17,69.92,25.82,0.06
-40.46666,-19.54999,2016,5,18,139,2016-05-18,78.52,25.35,1.04
-40.46666,-19.54999,2016,5,19,140,2016-05-19,83.1,24.18,1.59
-40.46666,-19.54999,2016,5,20,141,2016-05-20,81.12,24.31,2.54
-40.46666,-19.54999,2016,5,21,142,2016-05-21,80.71,24.82,1.92
-40.46666,-19.54999,2016,5,22,143,2016-05-22,77.86,24.95,2.57
-40.46666,-19.54999,2016,5,23,144,2016-05-23,75.93,25.52,2.06
-40.46666,-19.54999,2016,5,24,145,2016-05-24,68.17,22.48,1.51
-40.46666,-19.54999,2016,5,25,146,2016-05-25,71.51,22.57,0.59
-40.46666,-19.54999,2016,5,26,147,2016-05-26,66.82,22.31,0
-40.46666,-19.54999,2016,5,27,148,2016-05-27,67.17,22.66,0
-40.46666,-19.54999,2016,5,28,149,2016-05-28,79.8,22.74,1.42
-40.46666,-19.54999,2016,5,29,150,2016-05-29,80.34,22.93,2.52
-40.46666,-19.54999,2016,5,30,151,2016-05-30,73.32,24.54,0.38
-40.46666,-19.54999,2016,5,31,152,2016-05-31,72.25,24.98,0.2
-40.46666,-19.54999,2016,6,1,153,2016-06-01,72.81,25.21,0.25
-40.46666,-19.54999,2016,6,2,154,2016-06-02,69.02,26.06,0.5
-40.46666,-19.54999,2016,6,3,155,2016-06-03,72.05,26.08,0.79
-40.46666,-19.54999,2016,6,4,156,2016-06-04,72.84,26.4,0.61
-40.46666,-19.54999,2016,6,5,157,2016-06-05,73.01,26.57,0.54
-40.46666,-19.54999,2016,6,6,158,2016-06-06,65.98,27.15,0.02
-40.46666,-19.54999,2016,6,7,159,2016-06-07,66.77,26.21,0.16
-40.46666,-19.54999,2016,6,8,160,2016-06-08,78.78,23.23,3.1
-43.49416,-22.87904,2016,4,29,120,2016-04-29,85.22,19.13,12.23
-43.49416,-22.87904,2016,4,30,121,2016-04-30,84.01,19.54,1.46
-43.49416,-22.87904,2016,5,1,122,2016-05-01,77.93,18.43,0.27
-43.49416,-22.87904,2016,5,2,123,2016-05-02,80.8,19.1,0.04
-43.49416,-22.87904,2016,5,3,124,2016-05-03,80.41,20.21,0
